"","coordenadas","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","media","predictLMLOG","predictRF","predictRFlog"
"2988","17,-102",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1
"2989","17,-103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1
"2990","17,-105",0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,0,6,1,2,1,2
"2991","17,-106",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1
"2992","17,-121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"2993","17,-26",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"2994","17,-44",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"2995","17,-46",0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,0,2,0,1
"2996","17,-59",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"2997","17,-60",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,1,1,2,1,2
"2998","17,-61",0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,1,0,7,1,2,1,2
"2999","17,-62",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,2,0,2,1,2,1,2
"3000","17,-63",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,7,3,1,2,1,2
"3001","17,-64",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,1,2,1,2
"3002","17,-65",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,27,183,13,5,12,11
"3003","17,-66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,111,9,4,10,9
"3004","17,-67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,27,39,6,3,7,7
"3005","17,-68",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,31,24,31,5,2,5,6
"3006","17,-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3007","17,-77",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3008","17,-81",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,2,0,1
"3009","17,-82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1
"3010","17,-83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3011","17,-84",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,2,0,1
"3012","17,-85",0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,2,0,2,0,1
"3013","17,-91",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1
"3014","17,-92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3015","17,-93",0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,0,0,4,1,2,1,2
"3016","17,-94",0,0,0,0,0,0,0,0,1,2,0,0,2,3,3,3,9,5,61,5,3,5,6
"3017","17,-95",0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,1,3,2,45,3,3,3,4
"3018","17,-96",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,0,2,0,1
"3019","17,-97",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,1
"3020","17,-98",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,2,0,1
"3021","17,-99",0,0,0,0,0,0,0,0,0,3,1,1,0,2,0,4,0,1,14,1,2,1,2
"3022","17,119",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,2,0,1
"3023","17,120",0,0,0,0,0,0,0,2,2,3,1,1,0,1,3,5,1,3,1,1,2,1,2
"3024","17,121",0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,2,0,1
"3025","17,122",0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0,2,0,1
"3026","17,124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3027","17,125",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3028","17,127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3029","17,144",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1
"3030","17,145",0,0,0,0,0,0,0,0,3,2,4,3,0,2,2,4,4,7,5,2,2,2,3
"3031","17,146",0,0,0,0,0,0,0,1,0,0,2,1,3,0,2,1,1,2,3,1,2,1,2
"3032","17,147",0,0,0,0,0,0,0,1,0,1,0,1,1,0,4,7,0,8,3,1,2,1,2
"3033","17,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3034","17,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3035","17,39",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3036","17,40",0,2,0,1,0,0,2,0,0,0,4,1,4,1,1,0,1,2,3,1,2,1,2
"3037","17,41",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3038","17,42",0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,1,2,1,2
"3039","17,43",0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1
"3040","17,54",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3041","17,59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3042","17,60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3043","17,73",0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,2,0,1
"3044","17,92",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3045","17,96",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
"3046","18,-100",0,0,0,0,0,0,0,1,4,2,1,3,1,0,2,3,1,1,18,2,2,2,3
"3047","18,-101",0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,0,1,3,8,1,2,1,2
"3048","18,-102",0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,1,2,8,1,2,1,2
"3049","18,-103",0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,1,40,3,3,3,4
"3050","18,-104",0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,27,2,3,2,3
"3051","18,-105",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,10,1,2,1,2
"3052","18,-106",0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,2,1,1,2,1,2
"3053","18,-107",0,0,0,0,0,0,0,0,2,1,0,2,4,0,2,2,2,0,2,1,2,1,2
"3054","18,-108",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1
"3055","18,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3056","18,-155",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,12,38,3,3,3,4
"3057","18,-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,1
"3058","18,-46",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3059","18,-60",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1
"3060","18,-61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3061","18,-62",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,0,2,0,1
"3062","18,-63",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,26,12,31,4,2,4,5
"3063","18,-64",0,0,0,0,0,0,1,1,0,2,0,7,1,3,3,6,303,336,489,61,14,60,53
"3064","18,-65",0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,2,266,264,255,42,5,41,42
"3065","18,-66",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,286,194,233,38,4,38,37
"3066","18,-67",0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,5,229,341,348,49,8,51,45
"3067","18,-68",0,0,0,0,0,0,0,0,0,1,3,5,3,0,3,11,92,94,79,15,3,16,19
"3068","18,-69",0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,6,2,6,1,2,1,2
"3069","18,-70",0,0,0,0,0,0,0,1,0,1,0,2,0,0,4,3,1,4,2,1,2,1,2
"3070","18,-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,1
"3071","18,-72",0,0,0,0,0,0,0,0,0,0,0,0,64,1,2,1,1,0,2,4,2,4,3
"3072","18,-73",0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,1,2,1,2
"3073","18,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1
"3074","18,-75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3075","18,-76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3076","18,-77",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3077","18,-78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
"3078","18,-81",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,2,0,1
"3079","18,-93",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3080","18,-94",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,1
"3081","18,-95",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3082","18,-96",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3083","18,-97",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1
"3084","18,-98",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,0,1
"3085","18,-99",0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,0,4,1,2,1,2
"3086","18,101",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3087","18,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3088","18,119",0,0,0,0,0,0,0,0,2,1,0,1,2,2,1,1,2,1,0,1,2,1,2
"3089","18,120",0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,1,1,3,3,1,2,1,2
"3090","18,121",0,0,0,0,0,0,0,1,1,1,1,2,3,4,3,1,3,2,0,1,2,1,2
"3091","18,122",0,0,0,0,0,0,0,0,2,2,1,1,1,0,3,0,0,0,0,1,2,1,2
"3092","18,141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3093","18,144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3094","18,145",0,0,0,0,0,0,0,4,3,6,7,6,6,5,9,12,13,14,47,7,3,7,8
"3095","18,146",0,0,0,0,0,0,0,0,3,3,5,1,4,3,4,0,2,4,7,2,2,2,3
"3096","18,147",0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,2,0,1
"3097","18,39",1,0,0,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,1,2
"3098","18,40",0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1
"3099","18,41",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3100","18,52",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3101","18,60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3102","18,88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3103","18,95",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1
"3104","18,96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3105","18,97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3106","18,99",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3107","19,-101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3108","19,-102",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1
"3109","19,-103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,19,1,2,1,2
"3110","19,-104",0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,1,1,58,4,3,4,4
"3111","19,-105",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,13,1,2,1,2
"3112","19,-106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1
"3113","19,-107",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
"3114","19,-108",0,0,0,0,0,0,0,1,2,2,0,3,1,2,4,3,2,2,1,1,2,1,2
"3115","19,-109",0,0,0,0,0,0,0,2,1,3,0,3,0,7,4,2,5,2,3,2,2,2,3
"3116","19,-117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3117","19,-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3118","19,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,24,2,2,2,3
"3119","19,-155",0,0,0,0,0,0,0,1,1,1,1,2,1,2,5,2,38,660,1051,93,245,60,57
"3120","19,-156",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,15,24,2,2,2,3
"3121","19,-157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3122","19,-16",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3123","19,-45",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,1
"3124","19,-46",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3125","19,-61",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3126","19,-62",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1
"3127","19,-63",0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,5,8,10,1,2,1,2
"3128","19,-64",0,0,0,0,0,0,0,0,2,7,4,7,1,2,16,16,219,364,596,65,27,62,54
"3129","19,-65",0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,4,242,288,163,38,4,39,38
"3130","19,-66",0,0,0,0,0,0,0,0,0,0,4,10,1,2,1,7,582,378,117,58,2,55,43
"3131","19,-67",0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,4,139,190,80,22,3,26,25
"3132","19,-68",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,48,55,34,8,2,8,9
"3133","19,-69",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,4,4,1,2,1,2
"3134","19,-70",0,0,0,0,0,0,0,0,1,0,1,2,1,0,5,4,4,8,3,2,2,2,3
"3135","19,-71",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1
"3136","19,-73",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,1
"3137","19,-74",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1
"3138","19,-75",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,1,2,1,2
"3139","19,-76",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,2,0,1
"3140","19,-78",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,1
"3141","19,-80",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,1
"3142","19,-81",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3143","19,-92",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,2,0,1
"3144","19,-95",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3145","19,-96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3146","19,-97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3147","19,-98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"3148","19,-99",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1
"3149","19,118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3150","19,119",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1
"3151","19,120",0,0,0,0,0,0,0,1,2,0,0,4,1,0,0,6,19,1,2,2,2,2,3
"3152","19,121",0,0,0,0,0,0,0,5,7,7,7,4,6,4,10,3,13,4,11,4,2,4,5
"3153","19,122",0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0,2,0,1
"3154","19,144",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1
"3155","19,145",0,0,0,0,0,0,0,3,2,3,8,2,3,1,4,5,5,2,5,2,2,2,3
"3156","19,146",0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,2,0,2,0,1
"3157","19,147",0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,1,0,2,0,1
"3158","19,37",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3159","19,38",0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,1
"3160","19,39",0,0,0,2,0,0,0,2,1,2,0,3,1,0,1,2,0,0,0,1,2,1,2
"3161","19,48",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3162","19,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3163","19,60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3164","19,93",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3165","19,94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"3166","19,95",0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,6,1,0,0,1,2,1,2
"3167","19,96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1
"3168","19,99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,1,2
"3169","2,-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3170","2,-101",0,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0,0,0,0,0,2,0,1
"3171","2,-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"3172","2,-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
"3173","2,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1
"3174","2,-75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,2,2,2,3
"3175","2,-76",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,8,1,2,1,2
"3176","2,-77",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,1
"3177","2,-78",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,0,1
"3178","2,-79",0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,2,0,0,0,0,2,0,1
"3179","2,-84",0,0,0,0,0,0,0,0,1,2,1,2,1,0,3,3,1,3,4,1,2,1,2
"3180","2,-90",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3181","2,-93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3182","2,-95",0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,0,1
"3183","2,-96",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"3184","2,-97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,1
"3185","2,-98",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,2,0,1
"3186","2,-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1
"3187","2,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"3188","2,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1
"3189","2,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,0,1
"3190","2,122",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,2,1,1,1,2,1,2
"3191","2,123",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,1
"3192","2,124",0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,3,1,6,0,1,2,1,2
"3193","2,125",0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,5,3,6,1,1,2,1,2
"3194","2,126",0,0,0,0,0,0,0,12,7,9,11,6,9,6,15,7,23,20,19,8,3,7,9
"3195","2,127",0,0,0,0,0,0,0,1,0,19,10,5,5,1,7,7,11,15,8,5,3,5,6
"3196","2,128",0,0,0,0,0,0,1,4,6,9,9,14,14,10,27,24,19,19,19,9,3,9,10
"3197","2,129",0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,1
"3198","2,133",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1
"3199","2,141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3200","2,147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3201","2,30",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3202","2,66",0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,1,2,1,1,2,1,2
"3203","2,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"3204","2,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,1,2,1,2,1,2
"3205","2,90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,4,0,0,1,2,1,2
"3206","2,91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,1,2,1,2
"3207","2,92",0,0,0,0,0,0,1,2,0,1,0,0,0,0,25,5,0,2,4,2,2,2,3
"3208","2,93",0,0,0,0,0,0,0,1,1,1,0,0,0,0,26,0,3,1,2,2,2,2,2
"3209","2,94",0,0,0,0,0,0,2,10,3,3,3,1,1,0,6,0,0,3,4,2,2,2,3
"3210","2,95",0,0,0,0,0,0,1,14,8,12,17,11,4,2,9,5,5,5,7,5,3,6,6
"3211","2,96",0,0,0,0,0,0,0,36,15,15,19,5,12,15,16,10,6,5,7,8,3,8,9
"3212","2,97",0,0,0,0,0,0,0,27,2,5,2,2,6,2,4,2,2,0,2,3,2,3,4
"3213","2,98",0,0,0,0,0,0,1,3,1,1,1,0,2,0,3,4,5,1,1,1,2,1,2
"3214","2,99",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,2,1,2,1,1
"3215","20,-103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,1
"3216","20,-104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3217","20,-105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1
"3218","20,-106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"3219","20,-109",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3220","20,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
"3221","20,-155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,16,29,3,3,3,4
"3222","20,-156",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,8,8,1,2,1,2
"3223","20,-17",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"3224","20,-45",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,7,0,1,2,1,2
"3225","20,-57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3226","20,-62",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"3227","20,-64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1
"3228","20,-65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"3229","20,-66",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"3230","20,-70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"3231","20,-73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3232","20,-87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"3233","20,-93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1
"3234","20,-95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3235","20,-98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"3236","20,100",0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,2,0,1
"3237","20,101",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"3238","20,103",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1
"3239","20,119",0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,1,1,2,1,2
"3240","20,120",0,0,0,0,0,0,0,0,19,3,2,0,0,1,1,0,12,3,4,2,2,2,3
"3241","20,121",0,0,0,0,0,0,1,1,0,3,9,1,3,1,1,2,2,3,5,2,2,2,3
