;Coordenadas;RECENCIA;FRECUENCIA;MAGNITUD
1021;-87,121;0;0;0
1022;-87,122;0;0;0
1023;-87,123;0;0;0
1024;-87,124;0;0;0
1025;-87,125;0;0;0
1026;-87,126;0;0;0
1027;-87,127;0;0;0
1028;-87,128;0;0;0
1029;-87,129;0;0;0
1030;-87,130;0;0;0
1031;-87,131;0;0;0
1032;-87,132;0;0;0
1033;-87,133;0;0;0
1034;-87,134;0;0;0
1035;-87,135;0;0;0
1036;-87,136;0;0;0
1037;-87,137;0;0;0
1038;-87,138;0;0;0
1039;-87,139;0;0;0
1040;-87,140;0;0;0
1041;-87,141;0;0;0
1042;-87,142;0;0;0
1043;-87,143;0;0;0
1044;-87,144;0;0;0
1045;-87,145;0;0;0
1046;-87,146;0;0;0
1047;-87,147;0;0;0
1048;-87,148;0;0;0
1049;-87,149;0;0;0
1050;-87,150;0;0;0
1051;-87,151;0;0;0
1052;-87,152;0;0;0
1053;-87,153;0;0;0
1054;-87,154;0;0;0
1055;-87,155;0;0;0
1056;-87,156;0;0;0
1057;-87,157;0;0;0
1058;-87,158;0;0;0
1059;-87,159;0;0;0
1060;-87,160;0;0;0
1061;-87,161;0;0;0
1062;-87,162;0;0;0
1063;-87,163;0;0;0
1064;-87,164;0;0;0
1065;-87,165;0;0;0
1066;-87,166;0;0;0
1067;-87,167;0;0;0
1068;-87,168;0;0;0
1069;-87,169;0;0;0
1070;-87,170;0;0;0
1071;-87,171;0;0;0
1072;-87,172;0;0;0
1073;-87,173;0;0;0
1074;-87,174;0;0;0
1075;-87,175;0;0;0
1076;-87,176;0;0;0
1077;-87,177;0;0;0
1078;-87,178;0;0;0
1079;-87,179;0;0;0
1080;-86,-179;0;0;0
1081;-86,-178;0;0;0
1082;-86,-177;0;0;0
1083;-86,-176;0;0;0
1084;-86,-175;0;0;0
1085;-86,-174;0;0;0
1086;-86,-173;0;0;0
1087;-86,-172;0;0;0
1088;-86,-171;0;0;0
1089;-86,-170;0;0;0
1090;-86,-169;0;0;0
1091;-86,-168;0;0;0
1092;-86,-167;0;0;0
1093;-86,-166;0;0;0
1094;-86,-165;0;0;0
1095;-86,-164;0;0;0
1096;-86,-163;0;0;0
1097;-86,-162;0;0;0
1098;-86,-161;0;0;0
1099;-86,-160;0;0;0
1100;-86,-159;0;0;0
1101;-86,-158;0;0;0
1102;-86,-157;0;0;0
1103;-86,-156;0;0;0
1104;-86,-155;0;0;0
1105;-86,-154;0;0;0
1106;-86,-153;0;0;0
1107;-86,-152;0;0;0
1108;-86,-151;0;0;0
1109;-86,-150;0;0;0
1110;-86,-149;0;0;0
1111;-86,-148;0;0;0
1112;-86,-147;0;0;0
1113;-86,-146;0;0;0
1114;-86,-145;0;0;0
1115;-86,-144;0;0;0
1116;-86,-143;0;0;0
1117;-86,-142;0;0;0
1118;-86,-141;0;0;0
1119;-86,-140;0;0;0
1120;-86,-139;0;0;0
1121;-86,-138;0;0;0
1122;-86,-137;0;0;0
1123;-86,-136;0;0;0
1124;-86,-135;0;0;0
1125;-86,-134;0;0;0
1126;-86,-133;0;0;0
1127;-86,-132;0;0;0
1128;-86,-131;0;0;0
1129;-86,-130;0;0;0
1130;-86,-129;0;0;0
1131;-86,-128;0;0;0
1132;-86,-127;0;0;0
1133;-86,-126;0;0;0
1134;-86,-125;0;0;0
1135;-86,-124;0;0;0
1136;-86,-123;0;0;0
1137;-86,-122;0;0;0
1138;-86,-121;0;0;0
1139;-86,-120;0;0;0
1140;-86,-119;0;0;0
1141;-86,-118;0;0;0
1142;-86,-117;0;0;0
1143;-86,-116;0;0;0
1144;-86,-115;0;0;0
1145;-86,-114;0;0;0
1146;-86,-113;0;0;0
1147;-86,-112;0;0;0
1148;-86,-111;0;0;0
1149;-86,-110;0;0;0
1150;-86,-109;0;0;0
1151;-86,-108;0;0;0
1152;-86,-107;0;0;0
1153;-86,-106;0;0;0
1154;-86,-105;0;0;0
1155;-86,-104;0;0;0
1156;-86,-103;0;0;0
1157;-86,-102;0;0;0
1158;-86,-101;0;0;0
1159;-86,-100;0;0;0
1160;-86,-99;0;0;0
1161;-86,-98;0;0;0
1162;-86,-97;0;0;0
1163;-86,-96;0;0;0
1164;-86,-95;0;0;0
1165;-86,-94;0;0;0
1166;-86,-93;0;0;0
1167;-86,-92;0;0;0
1168;-86,-91;0;0;0
1169;-86,-90;0;0;0
1170;-86,-89;0;0;0
1171;-86,-88;0;0;0
1172;-86,-87;0;0;0
1173;-86,-86;0;0;0
1174;-86,-85;0;0;0
1175;-86,-84;0;0;0
1176;-86,-83;0;0;0
1177;-86,-82;0;0;0
1178;-86,-81;0;0;0
1179;-86,-80;0;0;0
1180;-86,-79;0;0;0
1181;-86,-78;0;0;0
1182;-86,-77;0;0;0
1183;-86,-76;0;0;0
1184;-86,-75;0;0;0
1185;-86,-74;0;0;0
1186;-86,-73;0;0;0
1187;-86,-72;0;0;0
1188;-86,-71;0;0;0
1189;-86,-70;0;0;0
1190;-86,-69;0;0;0
1191;-86,-68;0;0;0
1192;-86,-67;0;0;0
1193;-86,-66;0;0;0
1194;-86,-65;0;0;0
1195;-86,-64;0;0;0
1196;-86,-63;0;0;0
1197;-86,-62;0;0;0
1198;-86,-61;0;0;0
1199;-86,-60;0;0;0
1200;-86,-59;0;0;0
1201;-86,-58;0;0;0
1202;-86,-57;0;0;0
1203;-86,-56;0;0;0
1204;-86,-55;0;0;0
1205;-86,-54;0;0;0
1206;-86,-53;0;0;0
1207;-86,-52;0;0;0
1208;-86,-51;0;0;0
1209;-86,-50;0;0;0
1210;-86,-49;0;0;0
1211;-86,-48;0;0;0
1212;-86,-47;0;0;0
1213;-86,-46;0;0;0
1214;-86,-45;0;0;0
1215;-86,-44;0;0;0
1216;-86,-43;0;0;0
1217;-86,-42;0;0;0
1218;-86,-41;0;0;0
1219;-86,-40;0;0;0
1220;-86,-39;0;0;0
1221;-86,-38;0;0;0
1222;-86,-37;0;0;0
1223;-86,-36;0;0;0
1224;-86,-35;0;0;0
1225;-86,-34;0;0;0
1226;-86,-33;0;0;0
1227;-86,-32;0;0;0
1228;-86,-31;0;0;0
1229;-86,-30;0;0;0
1230;-86,-29;0;0;0
1231;-86,-28;0;0;0
1232;-86,-27;0;0;0
1233;-86,-26;0;0;0
1234;-86,-25;0;0;0
1235;-86,-24;0;0;0
1236;-86,-23;0;0;0
1237;-86,-22;0;0;0
1238;-86,-21;0;0;0
1239;-86,-20;0;0;0
1240;-86,-19;0;0;0
1241;-86,-18;0;0;0
1242;-86,-17;0;0;0
1243;-86,-16;0;0;0
1244;-86,-15;0;0;0
1245;-86,-14;0;0;0
1246;-86,-13;0;0;0
1247;-86,-12;0;0;0
1248;-86,-11;0;0;0
1249;-86,-10;0;0;0
1250;-86,-9;0;0;0
1251;-86,-8;0;0;0
1252;-86,-7;0;0;0
1253;-86,-6;0;0;0
1254;-86,-5;0;0;0
1255;-86,-4;0;0;0
1256;-86,-3;0;0;0
1257;-86,-2;0;0;0
1258;-86,-1;0;0;0
1259;-86,-0;0;0;0
1260;-86,0;0;0;0
1261;-86,1;0;0;0
1262;-86,2;0;0;0
1263;-86,3;0;0;0
1264;-86,4;0;0;0
1265;-86,5;0;0;0
1266;-86,6;0;0;0
1267;-86,7;0;0;0
1268;-86,8;0;0;0
1269;-86,9;0;0;0
1270;-86,10;0;0;0
1271;-86,11;0;0;0
1272;-86,12;0;0;0
1273;-86,13;0;0;0
1274;-86,14;0;0;0
1275;-86,15;0;0;0
1276;-86,16;0;0;0
1277;-86,17;0;0;0
1278;-86,18;0;0;0
1279;-86,19;0;0;0
1280;-86,20;0;0;0
1281;-86,21;0;0;0
1282;-86,22;0;0;0
1283;-86,23;0;0;0
1284;-86,24;0;0;0
1285;-86,25;0;0;0
1286;-86,26;0;0;0
1287;-86,27;0;0;0
1288;-86,28;0;0;0
1289;-86,29;0;0;0
1290;-86,30;0;0;0
1291;-86,31;0;0;0
1292;-86,32;0;0;0
1293;-86,33;0;0;0
1294;-86,34;0;0;0
1295;-86,35;0;0;0
1296;-86,36;0;0;0
1297;-86,37;0;0;0
1298;-86,38;0;0;0
1299;-86,39;0;0;0
1300;-86,40;0;0;0
1301;-86,41;0;0;0
1302;-86,42;0;0;0
1303;-86,43;0;0;0
1304;-86,44;0;0;0
1305;-86,45;0;0;0
1306;-86,46;0;0;0
1307;-86,47;0;0;0
1308;-86,48;0;0;0
1309;-86,49;0;0;0
1310;-86,50;0;0;0
1311;-86,51;0;0;0
1312;-86,52;0;0;0
1313;-86,53;0;0;0
1314;-86,54;0;0;0
1315;-86,55;0;0;0
1316;-86,56;0;0;0
1317;-86,57;0;0;0
1318;-86,58;0;0;0
1319;-86,59;0;0;0
1320;-86,60;0;0;0
1321;-86,61;0;0;0
1322;-86,62;0;0;0
1323;-86,63;0;0;0
1324;-86,64;0;0;0
1325;-86,65;0;0;0
1326;-86,66;0;0;0
1327;-86,67;0;0;0
1328;-86,68;0;0;0
1329;-86,69;0;0;0
1330;-86,70;0;0;0
1331;-86,71;0;0;0
1332;-86,72;0;0;0
1333;-86,73;0;0;0
1334;-86,74;0;0;0
1335;-86,75;0;0;0
1336;-86,76;0;0;0
1337;-86,77;0;0;0
1338;-86,78;0;0;0
1339;-86,79;0;0;0
1340;-86,80;0;0;0
1341;-86,81;0;0;0
1342;-86,82;0;0;0
1343;-86,83;0;0;0
1344;-86,84;0;0;0
1345;-86,85;0;0;0
1346;-86,86;0;0;0
1347;-86,87;0;0;0
1348;-86,88;0;0;0
1349;-86,89;0;0;0
1350;-86,90;0;0;0
1351;-86,91;0;0;0
1352;-86,92;0;0;0
1353;-86,93;0;0;0
1354;-86,94;0;0;0
1355;-86,95;0;0;0
1356;-86,96;0;0;0
1357;-86,97;0;0;0
1358;-86,98;0;0;0
1359;-86,99;0;0;0
1360;-86,100;0;0;0
1361;-86,101;0;0;0
1362;-86,102;0;0;0
1363;-86,103;0;0;0
1364;-86,104;0;0;0
1365;-86,105;0;0;0
1366;-86,106;0;0;0
1367;-86,107;0;0;0
1368;-86,108;0;0;0
1369;-86,109;0;0;0
1370;-86,110;0;0;0
1371;-86,111;0;0;0
1372;-86,112;0;0;0
1373;-86,113;0;0;0
1374;-86,114;0;0;0
1375;-86,115;0;0;0
1376;-86,116;0;0;0
1377;-86,117;0;0;0
1378;-86,118;0;0;0
1379;-86,119;0;0;0
1380;-86,120;0;0;0
1381;-86,121;0;0;0
1382;-86,122;0;0;0
1383;-86,123;0;0;0
1384;-86,124;0;0;0
1385;-86,125;0;0;0
1386;-86,126;0;0;0
1387;-86,127;0;0;0
1388;-86,128;0;0;0
1389;-86,129;0;0;0
1390;-86,130;0;0;0
1391;-86,131;0;0;0
1392;-86,132;0;0;0
1393;-86,133;0;0;0
1394;-86,134;0;0;0
1395;-86,135;0;0;0
1396;-86,136;0;0;0
1397;-86,137;0;0;0
1398;-86,138;0;0;0
1399;-86,139;0;0;0
1400;-86,140;0;0;0
1401;-86,141;0;0;0
1402;-86,142;0;0;0
1403;-86,143;0;0;0
1404;-86,144;0;0;0
1405;-86,145;0;0;0
1406;-86,146;0;0;0
1407;-86,147;0;0;0
1408;-86,148;0;0;0
1409;-86,149;0;0;0
1410;-86,150;0;0;0
1411;-86,151;0;0;0
1412;-86,152;0;0;0
1413;-86,153;0;0;0
1414;-86,154;0;0;0
1415;-86,155;0;0;0
1416;-86,156;0;0;0
1417;-86,157;0;0;0
1418;-86,158;0;0;0
1419;-86,159;0;0;0
1420;-86,160;0;0;0
1421;-86,161;0;0;0
1422;-86,162;0;0;0
1423;-86,163;0;0;0
1424;-86,164;0;0;0
1425;-86,165;0;0;0
1426;-86,166;0;0;0
1427;-86,167;0;0;0
1428;-86,168;0;0;0
1429;-86,169;0;0;0
1430;-86,170;0;0;0
1431;-86,171;0;0;0
1432;-86,172;0;0;0
1433;-86,173;0;0;0
1434;-86,174;0;0;0
1435;-86,175;0;0;0
1436;-86,176;0;0;0
1437;-86,177;0;0;0
1438;-86,178;0;0;0
1439;-86,179;0;0;0
1440;-85,-179;0;0;0
1441;-85,-178;0;0;0
1442;-85,-177;0;0;0
1443;-85,-176;0;0;0
1444;-85,-175;0;0;0
1445;-85,-174;0;0;0
1446;-85,-173;0;0;0
1447;-85,-172;0;0;0
1448;-85,-171;0;0;0
1449;-85,-170;0;0;0
1450;-85,-169;0;0;0
1451;-85,-168;0;0;0
1452;-85,-167;0;0;0
1453;-85,-166;0;0;0
1454;-85,-165;0;0;0
1455;-85,-164;0;0;0
1456;-85,-163;0;0;0
1457;-85,-162;0;0;0
1458;-85,-161;0;0;0
1459;-85,-160;0;0;0
1460;-85,-159;0;0;0
1461;-85,-158;0;0;0
1462;-85,-157;0;0;0
1463;-85,-156;0;0;0
1464;-85,-155;0;0;0
1465;-85,-154;0;0;0
1466;-85,-153;0;0;0
1467;-85,-152;0;0;0
1468;-85,-151;0;0;0
1469;-85,-150;0;0;0
1470;-85,-149;0;0;0
1471;-85,-148;0;0;0
1472;-85,-147;0;0;0
1473;-85,-146;0;0;0
1474;-85,-145;0;0;0
1475;-85,-144;0;0;0
1476;-85,-143;0;0;0
1477;-85,-142;0;0;0
1478;-85,-141;0;0;0
1479;-85,-140;0;0;0
1480;-85,-139;0;0;0
1481;-85,-138;0;0;0
1482;-85,-137;0;0;0
1483;-85,-136;0;0;0
1484;-85,-135;0;0;0
1485;-85,-134;0;0;0
1486;-85,-133;0;0;0
1487;-85,-132;0;0;0
1488;-85,-131;0;0;0
1489;-85,-130;0;0;0
1490;-85,-129;0;0;0
1491;-85,-128;0;0;0
1492;-85,-127;0;0;0
1493;-85,-126;0;0;0
1494;-85,-125;0;0;0
1495;-85,-124;0;0;0
1496;-85,-123;0;0;0
1497;-85,-122;0;0;0
1498;-85,-121;0;0;0
1499;-85,-120;0;0;0
1500;-85,-119;0;0;0
1501;-85,-118;0;0;0
1502;-85,-117;0;0;0
1503;-85,-116;0;0;0
1504;-85,-115;0;0;0
1505;-85,-114;0;0;0
1506;-85,-113;0;0;0
1507;-85,-112;0;0;0
1508;-85,-111;0;0;0
1509;-85,-110;0;0;0
1510;-85,-109;0;0;0
1511;-85,-108;0;0;0
1512;-85,-107;0;0;0
1513;-85,-106;0;0;0
1514;-85,-105;0;0;0
1515;-85,-104;0;0;0
1516;-85,-103;0;0;0
1517;-85,-102;0;0;0
1518;-85,-101;0;0;0
1519;-85,-100;0;0;0
1520;-85,-99;0;0;0
1521;-85,-98;0;0;0
1522;-85,-97;0;0;0
1523;-85,-96;0;0;0
1524;-85,-95;0;0;0
1525;-85,-94;0;0;0
1526;-85,-93;0;0;0
1527;-85,-92;0;0;0
1528;-85,-91;0;0;0
1529;-85,-90;0;0;0
1530;-85,-89;0;0;0
1531;-85,-88;0;0;0
1532;-85,-87;0;0;0
1533;-85,-86;0;0;0
1534;-85,-85;0;0;0
1535;-85,-84;0;0;0
1536;-85,-83;0;0;0
1537;-85,-82;0;0;0
1538;-85,-81;0;0;0
1539;-85,-80;0;0;0
1540;-85,-79;0;0;0
1541;-85,-78;0;0;0
1542;-85,-77;0;0;0
1543;-85,-76;0;0;0
1544;-85,-75;0;0;0
1545;-85,-74;0;0;0
1546;-85,-73;0;0;0
1547;-85,-72;0;0;0
1548;-85,-71;0;0;0
1549;-85,-70;0;0;0
1550;-85,-69;0;0;0
1551;-85,-68;0;0;0
1552;-85,-67;0;0;0
1553;-85,-66;0;0;0
1554;-85,-65;0;0;0
1555;-85,-64;0;0;0
1556;-85,-63;0;0;0
1557;-85,-62;0;0;0
1558;-85,-61;0;0;0
1559;-85,-60;0;0;0
1560;-85,-59;0;0;0
1561;-85,-58;0;0;0
1562;-85,-57;0;0;0
1563;-85,-56;0;0;0
1564;-85,-55;0;0;0
1565;-85,-54;0;0;0
1566;-85,-53;0;0;0
1567;-85,-52;0;0;0
1568;-85,-51;0;0;0
1569;-85,-50;0;0;0
1570;-85,-49;0;0;0
1571;-85,-48;0;0;0
1572;-85,-47;0;0;0
1573;-85,-46;0;0;0
1574;-85,-45;0;0;0
1575;-85,-44;0;0;0
1576;-85,-43;0;0;0
1577;-85,-42;0;0;0
1578;-85,-41;0;0;0
1579;-85,-40;0;0;0
1580;-85,-39;0;0;0
1581;-85,-38;0;0;0
1582;-85,-37;0;0;0
1583;-85,-36;0;0;0
1584;-85,-35;0;0;0
1585;-85,-34;0;0;0
1586;-85,-33;0;0;0
1587;-85,-32;0;0;0
1588;-85,-31;0;0;0
1589;-85,-30;0;0;0
1590;-85,-29;0;0;0
1591;-85,-28;0;0;0
1592;-85,-27;0;0;0
1593;-85,-26;0;0;0
1594;-85,-25;0;0;0
1595;-85,-24;0;0;0
1596;-85,-23;0;0;0
1597;-85,-22;0;0;0
1598;-85,-21;0;0;0
1599;-85,-20;0;0;0
1600;-85,-19;0;0;0
1601;-85,-18;0;0;0
1602;-85,-17;0;0;0
1603;-85,-16;0;0;0
1604;-85,-15;0;0;0
1605;-85,-14;0;0;0
1606;-85,-13;0;0;0
1607;-85,-12;0;0;0
1608;-85,-11;0;0;0
1609;-85,-10;0;0;0
1610;-85,-9;0;0;0
1611;-85,-8;0;0;0
1612;-85,-7;0;0;0
1613;-85,-6;0;0;0
1614;-85,-5;0;0;0
1615;-85,-4;0;0;0
1616;-85,-3;0;0;0
1617;-85,-2;0;0;0
1618;-85,-1;0;0;0
1619;-85,-0;0;0;0
1620;-85,0;0;0;0
1621;-85,1;0;0;0
1622;-85,2;0;0;0
1623;-85,3;0;0;0
1624;-85,4;0;0;0
1625;-85,5;0;0;0
1626;-85,6;0;0;0
1627;-85,7;0;0;0
1628;-85,8;0;0;0
1629;-85,9;0;0;0
1630;-85,10;0;0;0
1631;-85,11;0;0;0
1632;-85,12;0;0;0
1633;-85,13;0;0;0
1634;-85,14;0;0;0
1635;-85,15;0;0;0
1636;-85,16;0;0;0
1637;-85,17;0;0;0
1638;-85,18;0;0;0
1639;-85,19;0;0;0
1640;-85,20;0;0;0
1641;-85,21;0;0;0
1642;-85,22;0;0;0
1643;-85,23;0;0;0
1644;-85,24;0;0;0
1645;-85,25;0;0;0
1646;-85,26;0;0;0
1647;-85,27;0;0;0
1648;-85,28;0;0;0
1649;-85,29;0;0;0
1650;-85,30;0;0;0
1651;-85,31;0;0;0
1652;-85,32;0;0;0
1653;-85,33;0;0;0
1654;-85,34;0;0;0
1655;-85,35;0;0;0
1656;-85,36;0;0;0
1657;-85,37;0;0;0
1658;-85,38;0;0;0
1659;-85,39;0;0;0
1660;-85,40;0;0;0
1661;-85,41;0;0;0
1662;-85,42;0;0;0
1663;-85,43;0;0;0
1664;-85,44;0;0;0
1665;-85,45;0;0;0
1666;-85,46;0;0;0
1667;-85,47;0;0;0
1668;-85,48;0;0;0
1669;-85,49;0;0;0
1670;-85,50;0;0;0
1671;-85,51;0;0;0
1672;-85,52;0;0;0
1673;-85,53;0;0;0
1674;-85,54;0;0;0
1675;-85,55;0;0;0
1676;-85,56;0;0;0
1677;-85,57;0;0;0
1678;-85,58;0;0;0
1679;-85,59;0;0;0
1680;-85,60;0;0;0
1681;-85,61;0;0;0
1682;-85,62;0;0;0
1683;-85,63;0;0;0
1684;-85,64;0;0;0
1685;-85,65;0;0;0
1686;-85,66;0;0;0
1687;-85,67;0;0;0
1688;-85,68;0;0;0
1689;-85,69;0;0;0
1690;-85,70;0;0;0
1691;-85,71;0;0;0
1692;-85,72;0;0;0
1693;-85,73;0;0;0
1694;-85,74;0;0;0
1695;-85,75;0;0;0
1696;-85,76;0;0;0
1697;-85,77;0;0;0
1698;-85,78;0;0;0
1699;-85,79;0;0;0
1700;-85,80;0;0;0
1701;-85,81;0;0;0
1702;-85,82;0;0;0
1703;-85,83;0;0;0
1704;-85,84;0;0;0
1705;-85,85;0;0;0
1706;-85,86;0;0;0
1707;-85,87;0;0;0
1708;-85,88;0;0;0
1709;-85,89;0;0;0
1710;-85,90;0;0;0
1711;-85,91;0;0;0
1712;-85,92;0;0;0
1713;-85,93;0;0;0
1714;-85,94;0;0;0
1715;-85,95;0;0;0
1716;-85,96;0;0;0
1717;-85,97;0;0;0
1718;-85,98;0;0;0
1719;-85,99;0;0;0
1720;-85,100;0;0;0
1721;-85,101;0;0;0
1722;-85,102;0;0;0
1723;-85,103;0;0;0
1724;-85,104;0;0;0
1725;-85,105;0;0;0
1726;-85,106;0;0;0
1727;-85,107;0;0;0
1728;-85,108;0;0;0
1729;-85,109;0;0;0
1730;-85,110;0;0;0
1731;-85,111;0;0;0
1732;-85,112;0;0;0
1733;-85,113;0;0;0
1734;-85,114;0;0;0
1735;-85,115;0;0;0
1736;-85,116;0;0;0
1737;-85,117;0;0;0
1738;-85,118;0;0;0
1739;-85,119;0;0;0
1740;-85,120;0;0;0
1741;-85,121;0;0;0
1742;-85,122;0;0;0
1743;-85,123;0;0;0
1744;-85,124;0;0;0
1745;-85,125;0;0;0
1746;-85,126;0;0;0
1747;-85,127;0;0;0
1748;-85,128;0;0;0
1749;-85,129;0;0;0
1750;-85,130;0;0;0
1751;-85,131;0;0;0
1752;-85,132;0;0;0
1753;-85,133;0;0;0
1754;-85,134;0;0;0
1755;-85,135;0;0;0
1756;-85,136;0;0;0
1757;-85,137;0;0;0
1758;-85,138;0;0;0
1759;-85,139;0;0;0
1760;-85,140;0;0;0
1761;-85,141;0;0;0
1762;-85,142;0;0;0
1763;-85,143;0;0;0
1764;-85,144;0;0;0
1765;-85,145;0;0;0
1766;-85,146;0;0;0
1767;-85,147;0;0;0
1768;-85,148;0;0;0
1769;-85,149;0;0;0
1770;-85,150;0;0;0
1771;-85,151;0;0;0
1772;-85,152;0;0;0
1773;-85,153;0;0;0
1774;-85,154;0;0;0
1775;-85,155;0;0;0
1776;-85,156;0;0;0
1777;-85,157;0;0;0
1778;-85,158;0;0;0
1779;-85,159;0;0;0
1780;-85,160;0;0;0
1781;-85,161;0;0;0
1782;-85,162;0;0;0
1783;-85,163;0;0;0
1784;-85,164;0;0;0
1785;-85,165;0;0;0
1786;-85,166;0;0;0
1787;-85,167;0;0;0
1788;-85,168;0;0;0
1789;-85,169;0;0;0
1790;-85,170;0;0;0
1791;-85,171;0;0;0
1792;-85,172;0;0;0
1793;-85,173;0;0;0
1794;-85,174;0;0;0
1795;-85,175;0;0;0
1796;-85,176;0;0;0
1797;-85,177;0;0;0
1798;-85,178;0;0;0
1799;-85,179;0;0;0
1800;-84,-179;0;0;0
1801;-84,-178;0;0;0
1802;-84,-177;0;0;0
1803;-84,-176;0;0;0
1804;-84,-175;0;0;0
1805;-84,-174;0;0;0
1806;-84,-173;0;0;0
1807;-84,-172;0;0;0
1808;-84,-171;0;0;0
1809;-84,-170;0;0;0
1810;-84,-169;0;0;0
1811;-84,-168;0;0;0
1812;-84,-167;0;0;0
1813;-84,-166;0;0;0
1814;-84,-165;0;0;0
1815;-84,-164;0;0;0
1816;-84,-163;0;0;0
1817;-84,-162;0;0;0
1818;-84,-161;0;0;0
1819;-84,-160;0;0;0
1820;-84,-159;0;0;0
1821;-84,-158;0;0;0
1822;-84,-157;0;0;0
1823;-84,-156;0;0;0
1824;-84,-155;0;0;0
1825;-84,-154;0;0;0
1826;-84,-153;0;0;0
1827;-84,-152;0;0;0
1828;-84,-151;0;0;0
1829;-84,-150;0;0;0
1830;-84,-149;0;0;0
1831;-84,-148;0;0;0
1832;-84,-147;0;0;0
1833;-84,-146;0;0;0
1834;-84,-145;0;0;0
1835;-84,-144;0;0;0
1836;-84,-143;0;0;0
1837;-84,-142;0;0;0
1838;-84,-141;0;0;0
1839;-84,-140;0;0;0
1840;-84,-139;0;0;0
1841;-84,-138;0;0;0
1842;-84,-137;0;0;0
1843;-84,-136;0;0;0
1844;-84,-135;0;0;0
1845;-84,-134;0;0;0
1846;-84,-133;0;0;0
1847;-84,-132;0;0;0
1848;-84,-131;0;0;0
1849;-84,-130;0;0;0
1850;-84,-129;0;0;0
1851;-84,-128;0;0;0
1852;-84,-127;0;0;0
1853;-84,-126;0;0;0
1854;-84,-125;0;0;0
1855;-84,-124;0;0;0
1856;-84,-123;0;0;0
1857;-84,-122;0;0;0
1858;-84,-121;0;0;0
1859;-84,-120;0;0;0
1860;-84,-119;0;0;0
1861;-84,-118;0;0;0
1862;-84,-117;0;0;0
1863;-84,-116;0;0;0
1864;-84,-115;0;0;0
1865;-84,-114;0;0;0
1866;-84,-113;0;0;0
1867;-84,-112;0;0;0
1868;-84,-111;0;0;0
1869;-84,-110;0;0;0
1870;-84,-109;0;0;0
1871;-84,-108;0;0;0
1872;-84,-107;0;0;0
1873;-84,-106;0;0;0
1874;-84,-105;0;0;0
1875;-84,-104;0;0;0
1876;-84,-103;0;0;0
1877;-84,-102;0;0;0
1878;-84,-101;0;0;0
1879;-84,-100;0;0;0
1880;-84,-99;0;0;0
1881;-84,-98;0;0;0
1882;-84,-97;0;0;0
1883;-84,-96;0;0;0
1884;-84,-95;0;0;0
1885;-84,-94;0;0;0
1886;-84,-93;0;0;0
1887;-84,-92;0;0;0
1888;-84,-91;0;0;0
1889;-84,-90;0;0;0
1890;-84,-89;0;0;0
1891;-84,-88;0;0;0
1892;-84,-87;0;0;0
1893;-84,-86;0;0;0
1894;-84,-85;0;0;0
1895;-84,-84;0;0;0
1896;-84,-83;0;0;0
1897;-84,-82;0;0;0
1898;-84,-81;0;0;0
1899;-84,-80;0;0;0
1900;-84,-79;0;0;0
1901;-84,-78;0;0;0
1902;-84,-77;0;0;0
1903;-84,-76;0;0;0
1904;-84,-75;0;0;0
1905;-84,-74;0;0;0
1906;-84,-73;0;0;0
1907;-84,-72;0;0;0
1908;-84,-71;0;0;0
1909;-84,-70;0;0;0
1910;-84,-69;0;0;0
1911;-84,-68;0;0;0
1912;-84,-67;0;0;0
1913;-84,-66;0;0;0
1914;-84,-65;0;0;0
1915;-84,-64;0;0;0
1916;-84,-63;0;0;0
1917;-84,-62;0;0;0
1918;-84,-61;0;0;0
1919;-84,-60;0;0;0
1920;-84,-59;0;0;0
1921;-84,-58;0;0;0
1922;-84,-57;0;0;0
1923;-84,-56;0;0;0
1924;-84,-55;0;0;0
1925;-84,-54;0;0;0
1926;-84,-53;0;0;0
1927;-84,-52;0;0;0
1928;-84,-51;0;0;0
1929;-84,-50;0;0;0
1930;-84,-49;0;0;0
1931;-84,-48;0;0;0
1932;-84,-47;0;0;0
1933;-84,-46;0;0;0
1934;-84,-45;0;0;0
1935;-84,-44;0;0;0
1936;-84,-43;0;0;0
1937;-84,-42;0;0;0
1938;-84,-41;0;0;0
1939;-84,-40;0;0;0
1940;-84,-39;0;0;0
1941;-84,-38;0;0;0
1942;-84,-37;0;0;0
1943;-84,-36;0;0;0
1944;-84,-35;0;0;0
1945;-84,-34;0;0;0
1946;-84,-33;0;0;0
1947;-84,-32;0;0;0
1948;-84,-31;0;0;0
1949;-84,-30;0;0;0
1950;-84,-29;0;0;0
1951;-84,-28;0;0;0
1952;-84,-27;0;0;0
1953;-84,-26;0;0;0
1954;-84,-25;0;0;0
1955;-84,-24;0;0;0
1956;-84,-23;0;0;0
1957;-84,-22;0;0;0
1958;-84,-21;0;0;0
1959;-84,-20;0;0;0
1960;-84,-19;0;0;0
1961;-84,-18;0;0;0
1962;-84,-17;0;0;0
1963;-84,-16;0;0;0
1964;-84,-15;0;0;0
1965;-84,-14;0;0;0
1966;-84,-13;0;0;0
1967;-84,-12;0;0;0
1968;-84,-11;0;0;0
1969;-84,-10;0;0;0
1970;-84,-9;0;0;0
1971;-84,-8;0;0;0
1972;-84,-7;0;0;0
1973;-84,-6;0;0;0
1974;-84,-5;0;0;0
1975;-84,-4;0;0;0
1976;-84,-3;0;0;0
1977;-84,-2;0;0;0
1978;-84,-1;0;0;0
1979;-84,-0;0;0;0
